tax_id	species	genus	family	order	class	phylum	clade	superkingdom	subspecies	species subgroup	species group
2846302	Triavirus tv2	Triavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2010326	Tobacco leaf curl Japan betasatellite	Betasatellite	Tolecusatellitidae					Viruses			
2955447	Betafusarivirus brasiliensis	Betafusarivirus	Fusariviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
1923685	Wuchan romanomermis nematode virus 1						Riboviria	Viruses			
2955979	Halohivirus HHTV2	Halohivirus	Saparoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
12195		Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
158684	Ascovirus TnAV2a	Ascovirus	Ascoviridae	Pimascovirales	Megaviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
2978980	Vibrio phage vB_VpaM_VPs20		Chaseviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843642	Acremonium magoulivirus	Magoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
310539	Listonella phage phiHSIC				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734222	Bridgettevirus bridgette	Bridgettevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923134	Hubei picorna-like virus 52						Riboviria	Viruses			
1777052	Pseudomonas phage JBD44				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048422	Alphatorquevirus homin20	Alphatorquevirus	Anelloviridae					Viruses			
2845136	Hopescreekvirus LfeInf	Hopescreekvirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734390	Hapavirus holmes	Hapavirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
3060424	Nymphadoravirus bosnia	Nymphadoravirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956285	Penoulivirus alphaplasmoparae	Penoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
3060337	Moineauvirus CHPC925	Moineauvirus	Aliceevansviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843896	Sarumanvirus bcepsaruman	Sarumanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1588048	Tadarida brasiliensis polyomavirus 1		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
180903	Pineapple mealybug wilt-associated virus 1	Ampelovirus	Closteroviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
3052125	Circovirus impundu	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052768	Tequatrovirus SHBML501	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843925	Cehntrovirus agrihabitans	Cehntrovirus	Blumeviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2843759	Camtrevirus BtCS33	Camtrevirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955439	Betabotoulivirus zetaplasmoparae	Betabotoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
2955355	Andurilvirus erebor	Andurilvirus	Vilyaviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
369960	Porcine type-C oncovirus	Gammaretrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2734525	Cardiovirus F	Cardiovirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2734219	Austintatiousvirus austintatious	Austintatiousvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2219109	Botrytis cinerea hypovirus 1 satellite-like RNA						Satellites	Viruses			
2956613	Unuamitovirus hemo1	Unuamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
1982260	Pahexavirus P91	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
320849	Phietavirus pv92	Phietavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955456	Betahypovirus americanum	Betahypovirus	Hypoviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
3059792	Botoulivirus kappabotrytidis	Botoulivirus	Botourmiaviridae	Ourlivirales	Miaviricetes	Lenarviricota	Riboviria	Viruses			
2170408	Alphapolyomavirus aflavicollis	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2955267	Alphafusarivirus neofusicocci	Alphafusarivirus	Fusariviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
268748	Tiamatvirus PSSP7	Tiamatvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1985354	Krischvirus RB49	Krischvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
129954	Equine mastadenovirus A	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
174142	Botrytis virus X	Botrexvirus	Alphaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2734068	Nampongvirus ST79	Nampongvirus	Peduoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1819678	Cucurbit yellow mosaic alphasatellite		Alphasatellitidae					Viruses			
3060500	Orthobunyavirus tangaense	Orthobunyavirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2843987	Brucesealvirus CPS2	Brucesealvirus	Guelinviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1567006	Tequintavirus DT57C	Tequintavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
71186	Tomato leaf curl Sinaloa virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1923333	Hubei virga-like virus 18						Riboviria	Viruses			
1920763	Litunavirus LIT1	Litunavirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1577776	Dendrolimus punctatus cypovirus 22	Cypovirus	Spinareoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
1982093	Marvinvirus mosmoris	Marvinvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923355	Sanxia atyid shrimp virus 1						Riboviria	Viruses			
1923298	Hubei toti-like virus 10						Riboviria	Viruses			
2169843	Sida leaf curl alphasatellite	Colecusatellite	Alphasatellitidae					Viruses			
2846398	Gilsonvirus gilson	Gilsonvirus	Stanwilliamsviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922612	Beihai picorna-like virus 66						Riboviria	Viruses			
2560739	Sanfarnavirus 2	Locarnavirus	Marnaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2734500	Chinturpovirus 1	Pontunivirus	Cremegaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846451	Tinebovirus borborenecus	Tinebovirus	Blumeviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845858	Piscichuvirus sanxiaense	Piscichuvirus	Chuviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2560783	Rimavirus drgrey	Rimavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923485	Wenling crustacean virus 2						Riboviria	Viruses			
2845132	Junavirus J1	Junavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923400	Sanxia water strider virus 16						Riboviria	Viruses			
1391456	Phormidium phage MIS-PhV1B							Viruses			
2955945	Gelderlandvirus cgg41	Gelderlandvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
354328	Bell pepper alphaendornavirus	Alphaendornavirus	Endornaviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1406782	Andromedavirus blastoid	Andromedavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955547	Buchananvirus Sa179lw	Buchananvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734007	Wilsonroadvirus Sd1	Wilsonroadvirus	Drexlerviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1923409	Shahe arthropod virus 1						Riboviria	Viruses			
2501929	NL63-related bat coronavirus strain BtKYNL63-9b	Alphacoronavirus	Coronaviridae	Nidovirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2955773	Duamitovirus casa1	Duamitovirus	Mitoviridae	Cryppavirales	Howeltoviricetes	Lenarviricota	Riboviria	Viruses			
3048247	Umbravirus pisi	Umbravirus	Tombusviridae	Tolivirales	Tolucaviricetes	Kitrinoviricota	Riboviria	Viruses			
2560822	Tottorivirus A	Tottorivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1465618	Salmonella phage vB_SenS-Ent2	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2510494	Pseudoalteromonas phage C7				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734048	Harbinvirus bacchae	Harbinvirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3048390	Gammatorquevirus homidi5	Gammatorquevirus	Anelloviridae					Viruses			
2905464	Fushun phasmavirus 1		Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2547432	Pepper yellow leaf curl Aceh virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1679172	Chobar Gorge virus	Orbivirus	Sedoreoviridae	Reovirales	Resentoviricetes	Duplornaviricota	Riboviria	Viruses			
2560498	Getseptimavirus GTE7	Getseptimavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
344022	Vectrevirus K1E	Vectrevirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560278	Friunavirus D2	Friunavirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2079148	Culex pipiens-associated Tunisia virus						Riboviria	Viruses			
1647308	Mycobacterium phage Nerujay	Fromanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1965384	Kolesnikvirus Ea214	Kolesnikvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
557289	Burkholderia phage KS10				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1980541	Insect inshuvirus	Inshuvirus	Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2843981	Yongloolinvirus MMP01	Yongloolinvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1993873	Timshelvirus timshel	Timshelvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734252	Mementomorivirus mementomori	Mementomorivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2752331	California sea lion parvovirus		Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
37127	Citrus variegation virus	Ilarvirus	Bromoviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1176484	Canine vesivirus	Vesivirus	Caliciviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2955469	Betapolyomavirus meletis	Betapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2843840	Betadintovirus terrapene	Betadintovirus	Adintoviridae	Orthopolintovirales	Polintoviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2696416	Escherichia phage mckay	Dhillonvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844116	Empivirus allolyticum	Empivirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2843733	Vibakivirus vibaki	Vibakivirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2006138	Bixzunavirus nappy	Bixzunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844850	Hohrdovirus soladaptatum	Hohrdovirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2012857	Rice latent virus 2	Mastrevirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1923131	Hubei picorna-like virus 5						Riboviria	Viruses			
11958	Avian carcinoma virus	Alpharetrovirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
46771	Simian virus 12		Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2844996	Hysdruvirus tellurenecus	Hysdruvirus	Atkinsviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
560178	Listeria phage P40				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2845073	Kiwsmaevirus defluviicola	Kiwsmaevirus	Fiersviridae	Norzivirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1897731	Kobuvirus dekago	Kobuvirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3060703	Siaravirus siara	Siaravirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846609	Pacinivirus phi1	Pacinivirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1168281	Vibrio phage VvAW1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846678	Yenihzavirus borboradaptatum	Yenihzavirus	Blumeviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845959	Littlefixvirus littlefix	Littlefixvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843802	Hodnevirus chthonovivens	Hodnevirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1982288	Pahexavirus PHL116M00	Pahexavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3059850	Casadabanvirus spike	Casadabanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1562066	Norway rat pestivirus	Pestivirus	Flaviviridae	Amarillovirales	Flasuviricetes	Kitrinoviricota	Riboviria	Viruses			
2676436	Cytorhabdovirus fragariae	Cytorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2955972	Haifavirus tim68	Haifavirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2711179	Pseudomonas phage MR15				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1461743	Vibrio phage PVA1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844297	Lillamyvirus snork	Lillamyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922498	Beihai paphia shell virus 3						Riboviria	Viruses			
2846115	Kuttervirus SenALZ1	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1917980	Maize aumaivirus 1	Aumaivirus					Riboviria	Viruses			
3052222	Henipavirus ghanaense	Henipavirus	Paramyxoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1923445	Shahe picorna-like virus 2						Riboviria	Viruses			
2955868	Epsilonhypovirus sinicum	Epsilonhypovirus	Hypoviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
2560422	Schiekvirus EFDG1	Schiekvirus	Herelleviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2049893	Tequintavirus FFH1	Tequintavirus	Demerecviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2836041	Arthrobacter phage Zaheer				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052592	Pacuvirus tapirapeense	Pacuvirus	Peribunyaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2734161	Mukerjeevirus mv48B1	Mukerjeevirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922795	Changjiang picorna-like virus 6						Riboviria	Viruses			
2734533	Fipivirus D	Fipivirus	Picornaviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
2846101	Kuttervirus SE14	Kuttervirus	Ackermannviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1982575	Titanvirus rctitan	Titanvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955323	Alphayadokarivirus yonbani	Alphayadokarivirus	Yadokariviridae	Yadokarivirales		Pisuviricota	Riboviria	Viruses			
2845157	Skunavirus sv30804	Skunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2005699	Jerseyvirus SE2	Jerseyvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733891	Atuphduovirus atuph03	Atuphduovirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846251	Phietavirus B166	Phietavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2955907	Fohxhuevirus gastrointestinalis	Fohxhuevirus	Intestiviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956382	Roskildevirus cronus	Roskildevirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846700	Zuysuivirus humivicinum	Zuysuivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
1923507	Wenling narna-like virus 7						Riboviria	Viruses			
3052103	Chaphamaparvovirus dasyurid1	Chaphamaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3240502	Potyvirus chamaescillae	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
3052026	Bocaparvovirus carnivoran1	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2569569	Hibiscus golden mosaic virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3059708	Alexandravirus SNUABM33	Alexandravirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2843631	Lazarusvirus apostate	Lazarusvirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1195073	Lessievirus bcepmigl	Lessievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956238	Omarvirus tefunt	Omarvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1685767	Lake Sarah-associated circular virus-39							Viruses			
1914855	Vequintavirus FV3	Vequintavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1825924	Barley virus G	Polerovirus	Solemoviridae	Sobelivirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
3052047	Bocaparvovirus ungulate3	Bocaparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
2018500	Solenopsis invicta virus 4	Sopolycivirus	Polycipiviridae	Picornavirales	Pisoniviricetes	Pisuviricota	Riboviria	Viruses			
1236405	Alphapolyomavirus pibadius	Alphapolyomavirus	Polyomaviridae	Sepolyvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
379728	Siegesbeckia yellow vein Guangxi virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2845445	Skunavirus sv42	Skunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1922714	Beihai tombus-like virus 11						Riboviria	Viruses			
3050276	Varicellovirus equidalpha1	Varicellovirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
2955674	Cheoctovirus poenanya	Cheoctovirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
296210	Penicillium stoloniferum virus F	Gammapartitivirus	Partitiviridae	Durnavirales	Duplopiviricetes	Pisuviricota	Riboviria	Viruses			
3060717	Sophritavirus sophrita	Sophritavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2956320	Pipefishvirus obutu	Pipefishvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3047343	Mimivirus bradfordmassiliense	Mimivirus	Mimiviridae	Imitervirales	Megaviricetes	Nucleocytoviricota	Varidnaviria	Viruses			
573171	Vibrio phage douglas 12A4				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733357	Phikmvvirus MPK7	Phikmvvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1574287	Fisavirus 1						Riboviria	Viruses			
1986024	Sea lion mastadenovirus A	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2116599	Cape gooseberry ilarvirus 1	Ilarvirus	Bromoviridae	Martellivirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
2560503	Gorjumvirus jumbo	Gorjumvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052505	Orthomarburgvirus marburgense	Orthomarburgvirus	Filoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2169798	Charlievirus butters	Charlievirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2733947	Piedvirus IMEDE1	Piedvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
754074	Vibrio phage VBM1				Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
130370	Porcine mastadenovirus B	Mastadenovirus	Adenoviridae	Rowavirales	Tectiliviricetes	Preplasmiviricota	Varidnaviria	Viruses			
2844137	Aguilavirus mEp213	Aguilavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734152	Vellamovirus rhodeisland44	Vellamovirus	Kyanoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
279280	Ryyoungvirus bcepC6B	Ryyoungvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2734385	Cytorhabdovirus lycopersici	Cytorhabdovirus	Rhabdoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
198608	Satellites of Trichomonas vaginalis T1 virus						Satellites	Viruses			
2956192	Microwolfvirus purplehaze	Microwolfvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3060635	Pokkenvirus piffle	Pokkenvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
43763	Redspotted grouper nervous necrosis virus	Betanodavirus	Nodaviridae	Nodamuvirales	Magsaviricetes	Kitrinoviricota	Riboviria	Viruses			
2955345	Anayavirus murucutumbu	Anayavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
11657	Bovine immunodeficiency virus	Lentivirus	Retroviridae	Ortervirales	Revtraviricetes	Artverviricota	Riboviria	Viruses			
2843771	Harambevirus harambe	Harambevirus	Salasmaviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
3052131	Circovirus rongeur	Circovirus	Circoviridae	Cirlivirales	Arfiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052142	Copiparvovirus ungulate1	Copiparvovirus	Parvoviridae	Piccovirales	Quintoviricetes	Cossaviricota	Monodnaviria	Viruses			
3240561	Potyvirus morindatessellati	Potyvirus	Potyviridae	Patatavirales	Stelpaviricetes	Pisuviricota	Riboviria	Viruses			
2844516	Gemycircularvirus ptero9	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
71548	Sugarcane streak Egypt virus	Mastrevirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
3052570	Orthotospovirus chrysanthinecrocaulis	Orthotospovirus	Tospoviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
3052546	Orthophasmavirus culicis	Orthophasmavirus	Phasmaviridae	Bunyavirales	Ellioviricetes	Negarnaviricota	Riboviria	Viruses			
2733331	Uliginvirus nerthus	Uliginvirus	Autographiviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
10665	Tequatrovirus T4	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
73498	Sphaeropsis sapinea RNA virus 2	Victorivirus	Totiviridae	Ghabrivirales	Chrymotiviricetes	Duplornaviricota	Riboviria	Viruses			
2501935	Drunivirus chambonense	Drunivirus	Xinmoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
1513265	Gammapapillomavirus 20	Gammapapillomavirus	Papillomaviridae	Zurhausenvirales	Papovaviricetes	Cossaviricota	Monodnaviria	Viruses			
2845986	Pterovirus chulinense	Pterovirus	Chuviridae	Jingchuvirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2846002	Pujohnavirus geohabitans	Pujohnavirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2845520	Jelitavirus B025	Jelitavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
1746059	Gamboa mosquito virus						Riboviria	Viruses			
1923639	Wenzhou picorna-like virus 51						Riboviria	Viruses			
2747321	Alphapleolipovirus samutsakhonense	Alphapleolipovirus	Pleolipoviridae	Haloruvirales	Huolimaviricetes	Saleviricota	Monodnaviria	Viruses			
1985710	Peropuvirus pteromali	Peropuvirus	Artoviridae	Mononegavirales	Monjiviricetes	Negarnaviricota	Riboviria	Viruses			
2845122	Kyanivirus asiadaptatum	Kyanivirus	Steitzviridae	Timlovirales	Leviviricetes	Lenarviricota	Riboviria	Viruses			
2844213	Tequatrovirus nbeco	Tequatrovirus	Straboviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
348058	Salmonella phage epsilon34	Lederbergvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2846414	Aorunvirus EE36phi1	Aorunvirus	Schitoviridae		Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
12906	Citrus bent leaf viroid	Apscaviroid	Pospiviroidae					Viruses			
2955741	Delmidovirus splanchnicus	Delmidovirus	Intestiviridae	Crassvirales	Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2560497	Emalynvirus GTE2	Emalynvirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2231646	Sesame yellow mosaic virus	Turncurtovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
1982240	Nipunavirus NP1	Nipunavirus			Caudoviricetes	Uroviricota	Duplodnaviria	Viruses			
2844412	Gemycircularvirus alces2	Gemycircularvirus	Genomoviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
351428	Asian prunus virus 3	Foveavirus	Betaflexiviridae	Tymovirales	Alsuviricetes	Kitrinoviricota	Riboviria	Viruses			
1162280	Tomato rugose yellow leaf curl virus	Begomovirus	Geminiviridae	Geplafuvirales	Repensiviricetes	Cressdnaviricota	Monodnaviria	Viruses			
2022430	Lychee viroid-like RNA	Apscaviroid	Pospiviroidae					Viruses			
3050314	Lymphocryptovirus macacinegamma4	Lymphocryptovirus	Orthoherpesviridae	Herpesvirales	Herviviricetes	Peploviricota	Duplodnaviria	Viruses			
